token,coingecko_id,rwa_label,rwa_category,protocol,confidence,evidence_type,evidence_detail_json,label_source,labeled_at
GOAT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
GODS,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
GOOGL,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
GRASS,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
GTC,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
GUA,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
H,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
HANA,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
HIGH,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
HIVE,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
HOLO,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
HPOS,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
HPOS10I,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
HYPER,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
IBM,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
ID,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
IN,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
INDA,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
INIT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
INJ,injective-protocol,review_pending,missing-detail-cache,,0.2,missing_coingecko_detail,"{""reason"": ""CoinGecko detail cache entry is unavailable.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
INTC,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
INX,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
IOTX,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
IWM,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
JCT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
JD,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
JELLY,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
JOE,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
JUP,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
KAIA,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
KAT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
kBONK,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
kDOGS,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
KERNEL,kernel-2,review_pending,missing-detail-cache,,0.2,missing_coingecko_detail,"{""reason"": ""CoinGecko detail cache entry is unavailable.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
kFLOKI,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
KITE,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
kLUNC,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
kNEIRO,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
kPEPE,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
kSHIB,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
KWEB,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LA,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LAB,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LAUNCHCOIN,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LAYER,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LDO,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LIGHT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LINK,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LIT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LITE,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LLY,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LUMIA,lumia,review_pending,missing-detail-cache,,0.2,missing_coingecko_detail,"{""reason"": ""CoinGecko detail cache entry is unavailable.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LUNA,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LUNA2,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LUNC,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
LYN,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
M,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MAGIC,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MANA,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MANTRA,mantra,review_pending,missing-detail-cache,,0.2,missing_coingecko_detail,"{""reason"": ""CoinGecko detail cache entry is unavailable.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MASK,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MATIC,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MCD,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
ME,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MEGA,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MEME,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MET,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
META,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
METIS,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MIRA,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MKR,maker,review_pending,missing-detail-cache,,0.2,missing_coingecko_detail,"{""reason"": ""CoinGecko detail cache entry is unavailable.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MLN,melon,review_pending,missing-detail-cache,,0.2,missing_coingecko_detail,"{""reason"": ""CoinGecko detail cache entry is unavailable.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MNRY,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MNT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MOCA,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MOG,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MON,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MOODENG,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MORPHO,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MOVE,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MRVL,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MSFT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MSTR,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MU,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
MUBARAK,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NATGAS,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NEIRO,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NEIROCTO,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NEIROETH,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NEO,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NFLX,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NFTI,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NG,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NIGHT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NOM,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NOT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NVDA,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
NXPC,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
OM,mantra-dao,review_pending,missing-detail-cache,,0.2,missing_coingecko_detail,"{""reason"": ""CoinGecko detail cache entry is unavailable.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
OMNI,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
ONE,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
ONT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
OP,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
OPEN,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
OPN,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
ORBS,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
ORDER,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PAYP,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PENGU,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PEOPLE,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PEP,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PEPE,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PHB,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PI,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PIXEL,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PLAY,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PLAYSOUT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PLTR,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PNUT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
POL,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
POWER,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PROMPT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PUMP,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PUMPFUN,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
PURR,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
Q,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
QNT,quant-network,review_pending,missing-detail-cache,,0.2,missing_coingecko_detail,"{""reason"": ""CoinGecko detail cache entry is unavailable.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
QQQ,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
RARE,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
RAYDIUM,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
RAYSOL,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
RDDT,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
RED,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
RIF,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
RKLB,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
RLS,rayls,review_pending,missing-detail-cache,,0.2,missing_coingecko_detail,"{""reason"": ""CoinGecko detail cache entry is unavailable.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
RNDR,,review_pending,unresolved-identity,,0.15,missing_coingecko_id,"{""reason"": ""No CoinGecko ID available; symbol-only classification is disallowed.""}",conservative_keyword_fallback,2026-04-17T07:43:24.479792+00:00
