venue,symbol_raw,base_token,quote_asset,last_price,price_change_24h_pct,volume_24h_base,volume_24h_quote,turnover_24h_usd,open_interest,snapshot_time
bybit,XRPPERP,XRP,USDC,1.3398,0.5553,1581003.4000,2122981.7172,2122981.7172,5115976.2,2026-04-10T07:36:36+00:00
bybit,XRPUSDT,XRP,USDT,1.3391,0.4802,171379395.9000,230186577.1477,230186577.1477,140850194.6,2026-04-10T07:36:36+00:00
bybit,XTZUSDT,XTZ,USDT,0.3545,0.4533,4141366.8000,1467023.5608,1467023.5608,10565188.2,2026-04-10T07:36:36+00:00
bybit,XVGUSDT,XVG,USDT,0.0048720,8.2666,212218100.0000,1004182.1899,1004182.1899,278033300,2026-04-10T07:36:36+00:00
bybit,XVSUSDT,XVS,USDT,2.7160,0.854,21927.5000,59453.6037,59453.6037,134399.8,2026-04-10T07:36:36+00:00
bybit,YBUSDT,YB,USDT,0.11395,-1.555,6322820.6000,728600.6631,728600.6631,11158511.3,2026-04-10T07:36:36+00:00
bybit,YFIUSDT,YFI,USDT,2495,0.5237,93.2050,233445.3696,233445.3696,533.5143,2026-04-10T07:36:36+00:00
bybit,YGGUSDT,YGG,USDT,0.03777,-0.6314,16703824.1000,633852.1750,633852.1750,37028270.9,2026-04-10T07:36:36+00:00
bybit,YZYUSDT,YZY,USDT,0.3100,-5.5166,1155832.6000,367679.4831,367679.4831,949951.2,2026-04-10T07:36:36+00:00
bybit,ZAMAUSDT,ZAMA,USDT,0.02345,3.761,30064947.0000,695117.9748,695117.9748,58806710,2026-04-10T07:36:36+00:00
bybit,ZBCNUSDT,ZBCN,USDT,0.0025955,0.753,494219100.0000,1309886.2190,1309886.2190,265366000,2026-04-10T07:36:36+00:00
bybit,ZBTUSDT,ZBT,USDT,0.11601,7.9765,55424162.2000,6196690.4574,6196690.4574,34879978.4,2026-04-10T07:36:36+00:00
bybit,ZECUSDT,ZEC,USDT,374.91,16.758,680378.8700,238378197.5388,238378197.5388,196160.35,2026-04-10T07:36:36+00:00
bybit,ZENUSDT,ZEN,USDT,6.043,13.2708,1621322.6000,9425368.2913,9425368.2913,648013.4,2026-04-10T07:36:36+00:00
bybit,ZEREBROUSDT,ZEREBRO,USDT,0.009686,18.5411,284740365.0000,2538833.7550,2538833.7550,246358084,2026-04-10T07:36:36+00:00
bybit,ZETAUSDT,ZETA,USDT,0.05019,2.68,13796304.0000,683518.9402,683518.9402,32410304,2026-04-10T07:36:36+00:00
bybit,ZILUSDT,ZIL,USDT,0.003931,0.7173,244593690.0000,961504.8602,961504.8602,450748780,2026-04-10T07:36:36+00:00
bybit,ZKUSDT,ZK,USDT,0.015223,1.4258,123276626.1000,1876309.0509,1876309.0509,256154678.1,2026-04-10T07:36:36+00:00
bybit,ZKCUSDT,ZKC,USDT,0.07025,-0.8888,8819015.0000,629185.2886,629185.2886,12604182.4,2026-04-10T07:36:36+00:00
bybit,ZKPUSDT,ZKP,USDT,0.07190,1.6398,10566604.0000,758532.9560,758532.9560,16851404,2026-04-10T07:36:36+00:00
bybit,ZORAUSDT,ZORA,USDT,0.014984,3.5736,143989380.0000,2113844.2468,2113844.2468,231947420,2026-04-10T07:36:36+00:00
bybit,ZROUSDT,ZRO,USDT,1.9859,4.6973,6559094.3000,12810693.0758,12810693.0758,7581531.8,2026-04-10T07:36:36+00:00
bybit,ZRXUSDT,ZRX,USDT,0.10251,0.1269,3065944.0000,316088.2779,316088.2779,10442024,2026-04-10T07:36:36+00:00
dydx,1INCH-USD,1INCH,USD,0.0921082565,0.666631951267,0,0,0,125760,2026-04-10T07:36:37+00:00
dydx,2Z-USD,2Z,USD,0.0813381338,2.407588782413,20273.323507208373,1648.9943,1648.9943,0,2026-04-10T07:36:37+00:00
dydx,AAVE-USD,AAVE,USD,89.97,-0.90145534715,411.041991775036,36981.448,36981.448,5948.3,2026-04-10T07:36:37+00:00
dydx,ADA-USD,ADA,USD,0.2508,-0.278330019881,176388.644338118,44238.272,44238.272,4374170,2026-04-10T07:36:37+00:00
dydx,AEVO-USD,AEVO,USD,0.023284656,-2.978877875082,147306.299049468449,3429.97650,3429.97650,27854,2026-04-10T07:36:37+00:00
dydx,AKT-USD,AKT,USD,0.468701594,3.526767946469,0,0,0,3938,2026-04-10T07:36:37+00:00
dydx,ALGO-USD,ALGO,USD,0.110201524,-1.075831238779,60710.596887934153,6690.4003,6690.4003,989860,2026-04-10T07:36:37+00:00
dydx,APE-USD,APE,USD,0.089046861,0.997223096598,14038.100680494508,1250.0488,1250.0488,253420,2026-04-10T07:36:37+00:00
dydx,APT-USD,APT,USD,0.837760983,1.161986467161,18916.937075834194,15847.8718,15847.8718,60884,2026-04-10T07:36:37+00:00
dydx,ARB-USD,ARB,USD,0.10999294,7.739271467301,21946.694487846224,2413.98145,2413.98145,950335,2026-04-10T07:36:37+00:00
dydx,ARKM-USD,ARKM,USD,0.100820082,2.51186712179,1186383.786119118566,119611.3106,119611.3106,7300,2026-04-10T07:36:37+00:00
dydx,ASTER-USD,ASTER,USD,0.663666366,0.347298629866,2922.399234557564,1939.49808,1939.49808,0,2026-04-10T07:36:37+00:00
dydx,ASTR-USD,ASTR,USD,0.007640264,2.344749718937,5550.219207084991,42.40514,42.40514,27830,2026-04-10T07:36:37+00:00
dydx,ATH-USD,ATH,USD,0.00616825912,2.077720266813,2419011.070987562649,14921.0871,14921.0871,0,2026-04-10T07:36:37+00:00
dydx,ATOM-USD,ATOM,USD,1.824082408,1.888981963645,8564.812604672628,15622.924,15622.924,215267,2026-04-10T07:36:37+00:00
dydx,AVAX-USD,AVAX,USD,9.29685937,2.283224504093,1836.727750782359,17075.7996,17075.7996,35875.5,2026-04-10T07:36:37+00:00
dydx,AVNT-USD,AVNT,USD,0.14025586868,2.677173960113,385.930375031206,54.129,54.129,0,2026-04-10T07:36:37+00:00
dydx,AXL-USD,AXL,USD,0.0460046,0.376297111186,41486.924785782292,1908.58938,1908.58938,14297,2026-04-10T07:36:37+00:00
dydx,AXS-USD,AXS,USD,1.116933766,0.29957767261,0,0,0,15,2026-04-10T07:36:37+00:00
dydx,BCH-USD,BCH,USD,438.9723848,-1.296851014076,29.888611343918,13120.275,13120.275,961.23,2026-04-10T07:36:37+00:00
dydx,BEAM-USD,BEAM,USD,0.00183017161,-0.760082090503,0,0,0,130200,2026-04-10T07:36:37+00:00
dydx,BERA-USD,BERA,USD,0.41453394,-0.849033522266,14317.824374042812,5935.22415,5935.22415,0,2026-04-10T07:36:37+00:00
dydx,BLAST-USD,BLAST,USD,0.00046443251,0.224397161915,2153075.890402245801,999.95844,999.95844,2761500,2026-04-10T07:36:37+00:00
dydx,BLUR-USD,BLUR,USD,0.0226185867,-5.802236796931,488972.769019206695,11059.87297,11059.87297,328550,2026-04-10T07:36:37+00:00
dydx,BNB-USD,BNB,USD,600.940094,-0.01332900283,31.604512645482,18992.4188,18992.4188,1082.59,2026-04-10T07:36:37+00:00
dydx,BONK-USD,BONK,USD,0.00000587658765,2.216637833244,6795827881.508752822876,39936.2782,39936.2782,7986600000,2026-04-10T07:36:37+00:00
dydx,BTC-USD,BTC,USD,71762.74627,1.016794564521,877.452338339838,62968389.5203,62968389.5203,782.0931,2026-04-10T07:36:37+00:00
dydx,CAKE-USD,CAKE,USD,1.492264261,0.881642437902,0,0,0,214,2026-04-10T07:36:37+00:00
dydx,CHZ-USD,CHZ,USD,0.0393,1.410833973308,119.603053435115,4.7004,4.7004,3398550,2026-04-10T07:36:37+00:00
dydx,COMP-USD,COMP,USD,19.55099995,6.302973951874,300.217994732285,5869.562,5869.562,5077.4,2026-04-10T07:36:37+00:00
dydx,CRO-USD,CRO,USD,0.06934313358,-0.571680021575,164273.928965988918,11391.269,11391.269,0,2026-04-10T07:36:37+00:00
dydx,CRV-USD,CRV,USD,0.220016972,0.674736522405,5729.667073138339,1260.624,1260.624,1642650,2026-04-10T07:36:37+00:00
dydx,DOGE-USD,DOGE,USD,0.09244,1.007116940699,324984.768498485559,30041.592,30041.592,19022500,2026-04-10T07:36:37+00:00
dydx,DOT-USD,DOT,USD,1.291029102,2.53375586719,9521.109153122716,12292.029,12292.029,130949,2026-04-10T07:36:37+00:00
dydx,DRIFT-USD,DRIFT,USD,0.0286530127,-3.550999317809,14305.019311285196,409.8819,409.8819,120,2026-04-10T07:36:37+00:00
dydx,DYDX-USD,DYDX,USD,0.095199519,-4.437269039046,3220.777197414202,306.61644,306.61644,464722,2026-04-10T07:36:37+00:00
dydx,DYM-USD,DYM,USD,0.020403863,-8.766623240647,6100349.531360801309,124470.69609,124470.69609,34936,2026-04-10T07:36:37+00:00
dydx,EIGEN-USD,EIGEN,USD,0.163916391,3.080773066222,131131.504414344992,21494.60295,21494.60295,0,2026-04-10T07:36:37+00:00
dydx,ENA-USD,ENA,USD,0.0968901094,11.475505964246,62585.479958184464,6063.9140,6063.9140,106090,2026-04-10T07:36:37+00:00
dydx,ENS-USD,ENS,USD,5.78793394,0.643438512654,345.232793033571,1998.1846,1998.1846,1193.6,2026-04-10T07:36:37+00:00
dydx,ETC-USD,ETC,USD,8.4931099,0.690128537484,2199.227058159226,18678.2771,18678.2771,10675.8,2026-04-10T07:36:37+00:00
dydx,ETH-USD,ETH,USD,2187.185027,0.177331625332,13609.780810327391,29767108.8091,29767108.8091,13993.985,2026-04-10T07:36:37+00:00
dydx,ETHFI-USD,ETHFI,USD,0.441136928,0.445825322182,547.879773057675,241.69,241.69,3419,2026-04-10T07:36:37+00:00
dydx,EUR-USD,EUR,USD,1.168502327,0.251824875787,0,0,0,0,2026-04-10T07:36:37+00:00
dydx,"FARTCOIN,RAYDIUM,9BB6NFECJBCTNNLFKO2FQVQBQ8HHM13KCYYCDQBGPUMP-USD","FARTCOIN,RAYDIUM,9BB6NFECJBCTNNLFKO2FQVQBQ8HHM13KCYYCDQBGPUMP",USD,0.1799590009,1.863004892064,0,0,0,0,2026-04-10T07:36:37+00:00
dydx,FIL-USD,FIL,USD,0.901135172,2.230221857526,2568.097963442936,2314.2034,2314.2034,141828,2026-04-10T07:36:37+00:00
dydx,FLOKI-USD,FLOKI,USD,0.0000285229501,3.136511813364,0,0,0,19960000,2026-04-10T07:36:37+00:00
dydx,GNO-USD,GNO,USD,122.7235906,-0.3904481978,0,0,0,0,2026-04-10T07:36:37+00:00
dydx,GRT-USD,GRT,USD,0.0240598119,-0.445247422742,0,0,0,147730,2026-04-10T07:36:37+00:00
dydx,HBAR-USD,HBAR,USD,0.0881793781,-1.226056297129,36573.910697607877,3225.0647,3225.0647,692800,2026-04-10T07:36:37+00:00
dydx,HYPE-USD,HYPE,USD,40.46583261,4.335717367239,1285.751162009762,52028.9913,52028.9913,0,2026-04-10T07:36:37+00:00
dydx,ICP-USD,ICP,USD,2.50027657,0.513732377676,454.525120794937,1136.43851,1136.43851,47667,2026-04-10T07:36:37+00:00
dydx,IMX-USD,IMX,USD,0.147214436,2.151085347384,9062.375309443158,1334.11247,1334.11247,105544,2026-04-10T07:36:37+00:00
dydx,INJ-USD,INJ,USD,2.97938205,2.119236446777,426.396003829049,1270.3966,1270.3966,10728.8,2026-04-10T07:36:37+00:00
dydx,IO-USD,IO,USD,0.102008925,0.18518987027,0,0,0,6492,2026-04-10T07:36:37+00:00
dydx,JTO-USD,JTO,USD,0.2987,7.050226109645,122893.537997991283,36708.2998,36708.2998,87526,2026-04-10T07:36:37+00:00
dydx,JUP-USD,JUP,USD,0.1604969663,0.232911528407,23388.199082738676,3753.735,3753.735,276320,2026-04-10T07:36:37+00:00
dydx,KAITO-USD,KAITO,USD,0.3929887514,-13.774456399784,1652.074258326978,649.2466,649.2466,0,2026-04-10T07:36:37+00:00
dydx,KAS-USD,KAS,USD,0.0319923331,-0.254126717276,0,0,0,22130,2026-04-10T07:36:37+00:00
dydx,LDO-USD,LDO,USD,0.318581858,0.558213829378,2292.906145333612,730.4783,730.4783,213135,2026-04-10T07:36:37+00:00
dydx,LINK-USD,LINK,USD,8.937,1.879976802596,1924.174667114244,17196.349,17196.349,84819,2026-04-10T07:36:37+00:00
dydx,LIT-USD,LIT,USD,1.115967994,12.349693004066,12386.123593433451,13822.5175,13822.5175,0,2026-04-10T07:36:37+00:00
dydx,LTC-USD,LTC,USD,54.45563227,0.814260057741,109.659841435535,5971.596,5971.596,6926.7,2026-04-10T07:36:37+00:00
dydx,MANA-USD,MANA,USD,0.0908,0.422389399105,75938.783039647577,6895.2415,6895.2415,391020,2026-04-10T07:36:37+00:00
dydx,MET-USD,MET,USD,0.1341062879,-0.044497566535,10063.810736498657,1349.6203,1349.6203,0,2026-04-10T07:36:37+00:00
dydx,MNRY-USD,MNRY,USD,0.00002880185,0,0,0,0,0,2026-04-10T07:36:37+00:00
dydx,MNT-USD,MNT,USD,0.6651997816,1.205880819942,21867.095273261584,14545.987,14545.987,5140,2026-04-10T07:36:37+00:00
dydx,MOG-USD,MOG,USD,0.0000001337231395,-1.701055133538,0,0,0,16940000000,2026-04-10T07:36:37+00:00
dydx,MON-USD,MON,USD,0.03612,19.404958677686,308917.281284606841,11158.0922,11158.0922,0,2026-04-10T07:36:37+00:00
dydx,MORPHO-USD,MORPHO,USD,1.820155195,4.121914936216,6.725250700394,12.241,12.241,0,2026-04-10T07:36:37+00:00
dydx,MOVE-USD,MOVE,USD,0.0178567511,-0.150001313775,0,0,0,0,2026-04-10T07:36:37+00:00
dydx,NEAR-USD,NEAR,USD,1.357094996,0.559172861141,55378.472561990049,75153.848,75153.848,188400,2026-04-10T07:36:37+00:00
dydx,ONDO-USD,ONDO,USD,0.253630824,0.221487463731,65824.280884724009,16695.0666,16695.0666,18904,2026-04-10T07:36:37+00:00
dydx,OP-USD,OP,USD,0.11531219,1.041606050668,31396.749641126407,3620.42796,3620.42796,321025,2026-04-10T07:36:37+00:00
dydx,ORDI-USD,ORDI,USD,2.44167091,1.631248210469,2656.408598487173,6486.0756,6486.0756,2390.8,2026-04-10T07:36:37+00:00
dydx,PAXG-USD,PAXG,USD,4740.280261,0.626419316341,279.694901566918,1325832.221,1325832.221,0.641,2026-04-10T07:36:37+00:00
dydx,PENDLE-USD,PENDLE,USD,1.060090808,2.50278435356,94.101372492987,99.756,99.756,1522,2026-04-10T07:36:37+00:00
dydx,PENGU-USD,PENGU,USD,0.0066026176,4.104984707798,856605.46205189894,5655.8383,5655.8383,0,2026-04-10T07:36:37+00:00
dydx,PEOPLE-USD,PEOPLE,USD,0.00682427603,2.880862100481,509203.494220323977,3474.9452,3474.9452,16000,2026-04-10T07:36:37+00:00
dydx,PEPE-USD,PEPE,USD,0.0000035026034628,0.911674530183,46076400230.297859191895,161387.359,161387.359,91640000000,2026-04-10T07:36:37+00:00
dydx,PI-USD,PI,USD,0.1672678329,-0.109829969159,0,0,0,0,2026-04-10T07:36:37+00:00
dydx,POL-USD,POL,USD,0.0862187072,-0.154672482126,159298.887051741825,13734.5441,13734.5441,0,2026-04-10T07:36:37+00:00
dydx,POPCAT-USD,POPCAT,USD,0.0510451045,2.376921917198,24705.761940403117,1261.1082,1261.1082,34690,2026-04-10T07:36:37+00:00
dydx,PUMP-USD,PUMP,USD,0.001823182318,3.598617899663,3246604.051367286127,5919.1511,5919.1511,0,2026-04-10T07:36:37+00:00
dydx,PYTH-USD,PYTH,USD,0.0475558852,9.302009349546,318423.438788181753,15142.9085,15142.9085,298290,2026-04-10T07:36:37+00:00
dydx,RENDER-USD,RENDER,USD,2.050307551,0.445983373775,1712.388952714733,3510.924,3510.924,33197,2026-04-10T07:36:37+00:00
dydx,RUNE-USD,RUNE,USD,0.396739673,0.065672534047,1670.558668832698,662.7769,662.7769,127161,2026-04-10T07:36:37+00:00
dydx,S-USD,S,USD,0.0412741274,-1.062542679291,0,0,0,0,2026-04-10T07:36:37+00:00
dydx,SEI-USD,SEI,USD,0.0565956595,3.18168819209,24229.12838395319,1371.2635,1371.2635,499650,2026-04-10T07:36:37+00:00
dydx,SHIB-USD,SHIB,USD,0.000005892925994,0.243906830862,1691292748.313445091248,9966.663,9966.663,31578000000,2026-04-10T07:36:37+00:00
dydx,SKY-USD,SKY,USD,0.07742274227,1.634500755196,4147.7347686822,321.129,321.129,0,2026-04-10T07:36:37+00:00
dydx,SNX-USD,SNX,USD,0.291147208,0.661731989819,1463.746477005543,426.1657,426.1657,42334,2026-04-10T07:36:37+00:00
dydx,SOL-USD,SOL,USD,83.23690266,0.921968577019,47975.450435868013,3993327.898,3993327.898,136045.7,2026-04-10T07:36:37+00:00
dydx,SPX-USD,SPX,USD,0.3084189605,4.168111872368,28568.117166713557,8810.949,8810.949,0,2026-04-10T07:36:37+00:00
dydx,STRK-USD,STRK,USD,0.034093409,3.074057003717,90855.18112899769,3097.56285,3097.56285,484843,2026-04-10T07:36:37+00:00
dydx,STX-USD,STX,USD,0.216614826,-2.489192301506,14272.721110973262,3091.6830,3091.6830,112554,2026-04-10T07:36:37+00:00
dydx,SUI-USD,SUI,USD,0.9347,2.658889499675,47460.298491494599,44361.141,44361.141,1859350,2026-04-10T07:36:37+00:00
dydx,SYRUP-USD,SYRUP,USD,0.2335233523,-0.985306334569,9420.680965447069,2199.949,2199.949,0,2026-04-10T07:36:37+00:00
dydx,TAO-USD,TAO,USD,265.3891362,-17.975160532875,375.48209443247,99648.8687,99648.8687,56.13,2026-04-10T07:36:37+00:00
dydx,TIA-USD,TIA,USD,0.30317436,2.275319026802,4146.755550172515,1257.18996,1257.18996,241731.5,2026-04-10T07:36:37+00:00
dydx,TON-USD,TON,USD,1.285111864,4.593291852206,44378.869729273618,57031.812,57031.812,99275,2026-04-10T07:36:37+00:00
dydx,TRUMP-USD,TRUMP,USD,2.88962613,-1.050097711974,2473.017891764427,7146.09712,7146.09712,0,2026-04-10T07:36:37+00:00
dydx,TRX-USD,TRX,USD,0.31974923585,0.87934052738,17080.888357657041,5461.601,5461.601,7479400,2026-04-10T07:36:37+00:00
dydx,TSLAX-USD,TSLAX,USD,345.7624748,0.913205467701,0.009066917981,3.135,3.135,0,2026-04-10T07:36:37+00:00
dydx,UNI-USD,UNI,USD,3.118268646,0.800265110692,3607.586605608964,11249.4242,11249.4242,69648,2026-04-10T07:36:37+00:00
dydx,USELESS-USD,USELESS,USD,0.0368,8.950666436572,0,0,0,0,2026-04-10T07:36:37+00:00
dydx,USUAL-USD,USUAL,USD,0.012502367,-0.557939327011,4181.944267033595,52.284202,52.284202,0,2026-04-10T07:36:37+00:00
dydx,VVV-USD,VVV,USD,7.736687038,12.625495270433,0,0,0,0,2026-04-10T07:36:37+00:00
dydx,W-USD,W,USD,0.0129812981,-0.393692543391,11456027.452293081209,148714.10740,148714.10740,158880,2026-04-10T07:36:37+00:00
dydx,WIF-USD,WIF,USD,0.198918788,4.179910227396,393378.391436810838,78250.35285,78250.35285,406224,2026-04-10T07:36:37+00:00
dydx,WLD-USD,WLD,USD,0.269684588,5.041251632312,169226.501738393737,45637.7794,45637.7794,775662,2026-04-10T07:36:37+00:00
dydx,WLFI-USD,WLFI,USD,0.0842835248,-7.703539820702,510398.85792721383,43018.2148,43018.2148,0,2026-04-10T07:36:37+00:00
dydx,WOO-USD,WOO,USD,0.0177067706,0.159991070729,1625188.319207117194,28776.83675,28776.83675,482100,2026-04-10T07:36:37+00:00
dydx,WTI-USD,WTI,USD,94.76184,-0.052936320423,0,0,0,0,2026-04-10T07:36:37+00:00
dydx,XAUT-USD,XAUT,USD,4728.042893,0.682892473761,0.106776950088,504.846,504.846,0,2026-04-10T07:36:37+00:00
dydx,XLM-USD,XLM,USD,0.1554273562,-0.311469709925,65557.108150823711,10189.368,10189.368,1416480,2026-04-10T07:36:37+00:00
dydx,XMR-USD,XMR,USD,344.8841419,3.72876637229,32.977242262701,11373.3279,11373.3279,66.05,2026-04-10T07:36:37+00:00
dydx,XPL-USD,XPL,USD,0.1283089816,6.991926528272,95279.562253185228,12225.2236,12225.2236,0,2026-04-10T07:36:37+00:00
dydx,XRP-USD,XRP,USD,1.3404340434,0.544777018943,69128.359919122595,92662.007,92662.007,1909160,2026-04-10T07:36:37+00:00
dydx,ZEC-USD,ZEC,USD,375.20933298,16.556716307271,227.768388172144,85460.825,85460.825,0,2026-04-10T07:36:37+00:00
dydx,ZEN-USD,ZEN,USD,6.049105221,13.226129792122,1427.867210842157,8637.319,8637.319,20,2026-04-10T07:36:37+00:00
dydx,ZK-USD,ZK,USD,0.0152412639,1.46161645228,4245.671515470577,64.70940,64.70940,396760,2026-04-10T07:36:37+00:00
dydx,ZORA-USD,ZORA,USD,0.01500180685,3.666943530718,167001.70353146494,2505.3273,2505.3273,0,2026-04-10T07:36:37+00:00
dydx,ZRO-USD,ZRO,USD,1.992199219,4.859214540645,4179.249203891994,8325.897,8325.897,4025,2026-04-10T07:36:37+00:00
okx,0G-USDT-SWAP,0G,USDT,0.5304,1.009331555894,1894292,1004732.476799999946,1004732.476799999946,1838926,2026-04-10T07:36:35+00:00
okx,1INCH-USDT-SWAP,1INCH,USDT,0.09198,0.612557427259,5511062,506907.482760000043,506907.482760000043,6168478,2026-04-10T07:36:34+00:00
okx,2Z-USDT-SWAP,2Z,USDT,0.08124,2.47225025227,16544480,1344073.555200000061,1344073.555200000061,1189415,2026-04-10T07:36:23+00:00
okx,A-USDT-SWAP,A,USDT,0.07909,0.355284862327,8789070,695127.546299999929,695127.546299999929,1292764,2026-04-10T07:36:36+00:00
okx,AAPL-USDT-SWAP,AAPL,USDT,260.14,0.599404462663,3539.22,920692.690799999866,920692.690799999866,2057.0399999999999,2026-04-10T07:36:36+00:00
okx,AAVE-USDT-SWAP,AAVE,USDT,89.95,-0.859693596385,243020.16,21859663.392000000924,21859663.392000000924,1253860.60000000033,2026-04-10T07:36:36+00:00
okx,ACH-USDT-SWAP,ACH,USDT,0.005864,0.153714773698,48995700,287310.784800000023,287310.784800000023,561378,2026-04-10T07:36:26+00:00
okx,ACT-USDT-SWAP,ACT,USDT,0.01221,1.665278934221,192253691,2347417.567110000178,2347417.567110000178,81457677,2026-04-10T07:36:36+00:00
okx,ACU-USDT-SWAP,ACU,USDT,0.08541,0.281789362452,14973030,1278846.492300000042,1278846.492300000042,531473,2026-04-10T07:36:35+00:00
okx,ADA-USD-SWAP,ADA,USD,0.2504,-0.358137684043,4857387.2455,1216289.766273200046,1216289.766273200046,207586,2026-04-10T07:36:34+00:00
okx,ADA-USDT-SWAP,ADA,USDT,0.2507,-0.238758456029,207524830,52026474.880999997258,52026474.880999997258,1201873.80000000034,2026-04-10T07:36:36+00:00
okx,AERO-USDT-SWAP,AERO,USDT,0.3684,8.994082840237,10400180,3831426.311999999918,3831426.311999999918,373385,2026-04-10T07:36:36+00:00
okx,AEVO-USDT-SWAP,AEVO,USDT,0.02324,-2.883409945675,16420912,381621.994880000013,381621.994880000013,13419721,2026-04-10T07:36:35+00:00
okx,AGLD-USDT-SWAP,AGLD,USDT,0.254,1.235552012754,4635998,1177543.492000000086,1177543.492000000086,3605846,2026-04-10T07:36:36+00:00
okx,AIXBT-USDT-SWAP,AIXBT,USDT,0.02494,-5.098934550989,174304750,4347160.464999999851,4347160.464999999851,2155023,2026-04-10T07:36:36+00:00
okx,ALGO-USDT-SWAP,ALGO,USDT,0.11008,-1.176048119221,103792250,11425450.879999998957,11425450.879999998957,4897908,2026-04-10T07:36:36+00:00
okx,ALLO-USDT-SWAP,ALLO,USDT,0.10315,-6.405952272933,10177300,1049788.495000000112,1049788.495000000112,777276,2026-04-10T07:36:30+00:00
okx,AMD-USDT-SWAP,AMD,USDT,235.98,2.689295039164,1156.11,272818.837799999979,272818.837799999979,534.50000000000004,2026-04-10T07:36:22+00:00
okx,AMZN-USDT-SWAP,AMZN,USDT,233.62,6.017426030133,5018.06,1172319.177200000035,1172319.177200000035,1327.61999999999996,2026-04-10T07:36:20+00:00
okx,ANIME-USDT-SWAP,ANIME,USDT,0.004578,-0.261437908497,322734050,1477476.480899999849,1477476.480899999849,20041927,2026-04-10T07:36:28+00:00
okx,APE-USDT-SWAP,APE,USDT,0.08886,0.816882232811,21840315.6,1940730.444215999916,1940730.444215999916,164617203,2026-04-10T07:36:36+00:00
okx,API3-USDT-SWAP,API3,USDT,0.2799,0.035739814153,2043606,572005.31939999992,572005.31939999992,1815735,2026-04-10T07:36:16+00:00
okx,APR-USDT-SWAP,APR,USDT,0.18312,4.687857306197,76203610,13954405.063200000674,13954405.063200000674,656632,2026-04-10T07:36:34+00:00
okx,APT-USDT-SWAP,APT,USDT,0.8375,1.31865473022,9751183,8166615.762500000186,8166615.762500000186,9310230,2026-04-10T07:36:35+00:00
okx,AR-USDT-SWAP,AR,USDT,1.724,2.375296912114,1132577.1,1952562.920400000177,1952562.920400000177,8279656,2026-04-10T07:36:32+00:00
okx,ARB-USDT-SWAP,ARB,USDT,0.10989,7.84102060844,201518707,22144890.712230000645,22144890.712230000645,6533785.5000000003,2026-04-10T07:36:36+00:00
okx,ARKM-USDT-SWAP,ARKM,USDT,0.10071,2.608252674478,21581897,2173512.846870000008,2173512.846870000008,5406051,2026-04-10T07:36:33+00:00
okx,ASTER-USDT-SWAP,ASTER,USDT,0.6625,0.242094114087,13482455,8932126.4375,8932126.4375,10446335,2026-04-10T07:36:36+00:00
okx,AT-USDT-SWAP,AT,USDT,0.1418,-5.636520928994,7079820,1003918.476000000024,1003918.476000000024,260683,2026-04-10T07:36:17+00:00
okx,ATH-USDT-SWAP,ATH,USDT,0.006153,2.124481327801,479585100,2950887.120299999602,2950887.120299999602,2011359,2026-04-10T07:36:36+00:00
okx,ATOM-USDT-SWAP,ATOM,USDT,1.822,1.958589815333,3371995,6143774.890000000596,6143774.890000000596,3417633,2026-04-10T07:36:36+00:00
okx,AUCTION-USDT-SWAP,AUCTION,USDT,4.738,0.894378194208,82074.4,388868.507199999993,388868.507199999993,2530824,2026-04-10T07:36:36+00:00
okx,AVAX-USD-SWAP,AVAX,USD,9.284,2.235436625922,42278.5956,392514.481550400029,392514.481550400029,83691,2026-04-10T07:36:36+00:00
okx,AVAX-USDT-SWAP,AVAX,USDT,9.29,2.425578831312,5147564.1,47820870.488999992609,47820870.488999992609,1800681.59999999965,2026-04-10T07:36:36+00:00
okx,AVNT-USDT-SWAP,AVNT,USDT,0.1402,2.785923753666,11202206,1570549.281199999852,1570549.281199999852,9000581,2026-04-10T07:36:36+00:00
okx,AXS-USDT-SWAP,AXS,USDT,1.1158,0.242565807205,3433276,3830849.360799999442,3830849.360799999442,34090229,2026-04-10T07:36:36+00:00
okx,AZTEC-USDT-SWAP,AZTEC,USDT,0.02061,4.248861911988,53754000,1107869.939999999944,1107869.939999999944,439671,2026-04-10T07:36:36+00:00
okx,BABY-USDT-SWAP,BABY,USDT,0.0138,1.9955654102,178868940,2468391.371999999974,2468391.371999999974,5507222,2026-04-10T07:36:17+00:00
okx,BAND-USDT-SWAP,BAND,USDT,0.2095,-0.475059382423,1053438,220695.260999999999,220695.260999999999,1415946,2026-04-10T07:36:30+00:00
okx,BARD-USDT-SWAP,BARD,USDT,0.3192,-1.298701298701,26082881,8325655.615199999884,8325655.615199999884,10281980,2026-04-10T07:36:36+00:00
okx,BASED-USDT-SWAP,BASED,USDT,0.05441,-7.387234042553,679316520,36961611.853200003505,36961611.853200003505,5537776,2026-04-10T07:36:33+00:00
okx,BAT-USDT-SWAP,BAT,USDT,0.09967,1.290650406504,5652570,563391.651899999939,563391.651899999939,514301,2026-04-10T07:36:18+00:00
okx,BCH-USD-SWAP,BCH,USD,438.3,-1.172491544532,932.1415,408557.619449999998,408557.619449999998,200149,2026-04-10T07:36:36+00:00
okx,BCH-USDT-SWAP,BCH,USDT,438.6,-1.216216216216,84807.05,37196372.130000002682,37196372.130000002682,818568.50000000005,2026-04-10T07:36:36+00:00
